match_id,ElapsedTime,SetNo,P1GamesWon,P2GamesWon,SetWinner,GameNo,GameWinner,PointNumber,PointWinner,PointServer,Speed_KMH,Rally,P1Score,P2Score,P1Momentum,P2Momentum,P1PointsWon,P2PointsWon,P1Ace,P2Ace,P1Winner,P2Winner,P1DoubleFault,P2DoubleFault,P1UnfErr,P2UnfErr,P1NetPoint,P2NetPoint,P1NetPointWon,P2NetPointWon,P1BreakPoint,P2BreakPoint,P1BreakPointWon,P2BreakPointWon,P1FirstSrvIn,P2FirstSrvIn,P1FirstSrvWon,P2FirstSrvWon,P1SecondSrvIn,P2SecondSrvIn,P1SecondSrvWon,P2SecondSrvWon,P1ForcedError,P2ForcedError,History,Speed_MPH,P1BreakPointMissed,P2BreakPointMissed,ServeIndicator,Serve_Direction,Winner_FH,Winner_BH,ServingTo,P1TurningPoint,P2TurningPoint,ServeNumber,WinnerType,WinnerShotType,P1DistanceRun,P2DistanceRun,RallyCount,ServeWidth,ServeDepth,ReturnDepth
2017-frenchopen-2163,0:00:00,1,0,0,0,1,0,1,1,2,0,,15,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,0,0,0,2,,,,,,,2,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,0:00:40,1,0,0,0,1,0,2,1,2,0,,30,0,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,0,0,0,2,,,,,,,2,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,0:01:12,1,0,0,0,1,0,3,1,2,0,,40,0,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,0,0,0,2,,,,,,,2,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,0:01:37,1,1,0,0,1,1,4,1,2,0,,0,0,,,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,11011,0,1,0,1,,,,,,,1,0,F,0.000,0.000,0,,,
2017-frenchopen-2163,0:02:25,1,1,0,0,2,0,5,1,1,0,,15,0,,,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,0,0,0,1,,,,,,,1,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,0:02:50,1,1,0,0,2,0,6,1,1,0,,30,0,,,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12010,0,0,0,1,,,,,,,1,0,B,0.000,0.000,0,,,
2017-frenchopen-2163,0:03:35,1,1,0,0,2,0,7,2,1,0,,30,15,,,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,0,0,0,1,,,,,,,1,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,0:04:07,1,1,0,0,2,0,8,2,1,0,,30,30,,,6,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,21410,0,0,0,1,,,,,,,2,0,F,0.000,0.000,0,,,
2017-frenchopen-2163,0:04:39,1,1,0,0,2,0,9,2,1,0,,30,40,,,6,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12020,0,0,0,1,,,,,,,2,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,0:05:10,1,1,1,0,2,2,10,2,1,0,,0,0,,,6,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,,,,,,,,,,,12021,0,0,1,2,,,,,,,2,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,0:05:45,1,1,1,0,3,0,11,2,2,0,,0,15,,,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,0,0,0,2,,,,,,,1,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,0:06:05,1,1,1,0,3,0,12,2,2,0,,0,30,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,0,0,0,2,,,,,,,1,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,0:06:24,1,1,1,0,3,0,13,2,2,0,,0,40,,,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,0,0,0,2,,,,,,,1,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,0:06:44,1,1,2,0,3,2,14,2,2,0,,0,0,,,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11032,0,0,0,1,,,,,,,1,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,0:08:21,1,1,2,0,4,0,15,1,1,0,,15,0,,,7,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,0,0,0,1,,,,,,,1,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,0:08:51,1,1,2,0,4,0,16,1,1,0,,30,0,,,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,0,0,0,1,,,,,,,1,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,0:09:08,1,1,2,0,4,0,17,1,1,0,,40,0,,,9,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,0,0,0,1,,,,,,,1,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,0:09:37,1,2,2,0,4,1,18,1,1,0,,0,0,,,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22032,0,0,0,2,,,,,,,2,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,0:10:16,1,2,2,0,5,0,19,2,2,0,,0,15,,,10,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,0,0,0,2,,,,,,,1,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,0:10:48,1,2,2,0,5,0,20,2,2,0,,0,30,,,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,0,0,0,2,,,,,,,1,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,0:11:20,1,2,2,0,5,0,21,2,2,0,,0,40,,,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,0,0,0,2,,,,,,,1,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,0:11:58,1,2,3,0,5,2,22,2,2,0,,0,0,,,10,12,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,22012,0,0,0,1,,,,,,,2,0,B,0.000,0.000,0,,,
2017-frenchopen-2163,0:13:48,1,2,3,0,6,0,23,1,1,0,,15,0,,,11,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,0,0,0,1,,,,,,,2,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,0:14:17,1,2,3,0,6,0,24,1,1,0,,30,0,,,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,0,0,0,1,,,,,,,1,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,0:14:59,1,2,3,0,6,0,25,1,1,0,,40,0,,,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,0,0,0,1,,,,,,,1,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,0:15:32,1,2,3,0,6,0,26,2,1,0,,40,15,,,13,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,0,0,0,1,,,,,,,1,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,0:15:52,1,3,3,0,6,1,27,1,1,0,,0,0,,,14,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22022,0,0,0,2,,,,,,,1,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,0:16:54,1,3,3,0,7,0,28,2,2,0,,0,15,,,14,14,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,21410,0,0,0,2,,,,,,,1,0,F,0.000,0.000,0,,,
2017-frenchopen-2163,0:17:31,1,3,3,0,7,0,29,1,2,0,,15,15,,,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,0,0,0,2,,,,,,,1,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,0:18:17,1,3,3,0,7,0,30,1,2,0,,30,15,,,16,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,0,0,0,2,,,,,,,1,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,0:18:38,1,3,3,0,7,0,31,2,2,0,,30,30,,,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,0,0,0,2,,,,,,,1,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,0:19:18,1,3,3,0,7,0,32,1,2,0,,40,30,,,17,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12010,0,0,0,2,,,,,,,2,0,B,0.000,0.000,0,,,
2017-frenchopen-2163,0:19:44,1,4,3,0,7,1,33,1,2,0,,0,0,,,18,15,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,11011,0,1,0,1,,,,,,,1,0,F,0.000,0.000,0,,,
2017-frenchopen-2163,0:21:21,1,4,3,0,8,0,34,1,1,0,,15,0,,,19,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,0,0,0,1,,,,,,,1,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,0:22:20,1,4,3,0,8,0,35,1,1,0,,30,0,,,20,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,0,0,0,1,,,,,,,1,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,0:22:33,1,4,3,0,8,0,36,2,1,0,,30,15,,,20,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,0,0,0,1,,,,,,,1,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,0:22:55,1,4,3,0,8,0,37,2,1,0,,30,30,,,20,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,0,0,0,1,,,,,,,1,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,0:23:27,1,4,3,0,8,0,38,1,1,0,,40,30,,,21,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,0,0,0,1,,,,,,,2,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,0:23:52,1,5,3,0,8,1,39,1,1,0,,0,0,,,22,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22032,0,0,0,2,,,,,,,1,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,0:24:33,1,5,3,0,9,0,40,2,2,0,,0,15,,,22,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,0,0,0,2,,,,,,,1,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,0:25:10,1,5,3,0,9,0,41,1,2,0,,15,15,,,23,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,0,0,0,2,,,,,,,2,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,0:25:38,1,5,3,0,9,0,42,2,2,0,,15,30,,,23,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,0,0,0,2,,,,,,,2,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,0:26:02,1,5,3,0,9,0,43,2,2,0,,15,40,,,23,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21010,0,0,0,2,,,,,,,1,0,F,0.000,0.000,0,,,
2017-frenchopen-2163,0:26:24,1,5,4,0,9,2,44,2,2,0,,0,0,,,23,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11032,0,0,0,1,,,,,,,1,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,0:28:08,1,5,4,0,10,0,45,1,1,0,,15,0,,,24,21,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,12410,0,0,0,1,,,,,,,1,0,B,0.000,0.000,0,,,
2017-frenchopen-2163,0:28:30,1,5,4,0,10,0,46,1,1,0,,30,0,,,25,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,0,0,0,1,,,,,,,1,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,0:28:58,1,5,4,0,10,0,47,1,1,0,,40,0,,,26,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,0,0,0,1,,,,,,,1,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,0:29:27,1,5,4,0,10,0,48,2,1,0,,40,15,,,26,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22010,0,0,0,1,,,,,,,2,0,B,0.000,0.000,0,,,
2017-frenchopen-2163,0:29:59,1,5,4,0,10,0,49,2,1,0,,40,30,,,26,23,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,21010,0,0,0,1,,,,,,,2,0,F,0.000,0.000,0,,,
2017-frenchopen-2163,0:30:22,1,6,4,1,10,1,50,1,1,0,,0,0,,,27,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21033,0,0,0,2,,,,,,,1,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,0:32:46,2,0,0,0,1,0,51,1,2,0,,15,0,,,28,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,0,0,0,2,,,,,,,2,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,0:33:04,2,0,0,0,1,0,52,2,2,0,,15,15,,,28,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22010,0,0,0,2,,,,,,,1,0,B,0.000,0.000,0,,,
2017-frenchopen-2163,0:33:38,2,0,0,0,1,0,53,2,2,0,,15,30,,,28,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,0,0,0,2,,,,,,,1,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,0:34:01,2,0,0,0,1,0,54,2,2,0,,15,40,,,28,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,0,0,0,2,,,,,,,1,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,0:34:32,2,0,1,0,1,2,55,2,2,0,,0,0,,,28,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,23002,0,0,0,1,,,,,,,2,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,0:35:45,2,0,1,0,2,0,56,1,1,0,,15,0,,,29,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,0,0,0,1,,,,,,,2,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,0:36:06,2,0,1,0,2,0,57,1,1,0,,30,0,,,30,27,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,13000,0,0,0,1,,,,,,,1,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,0:36:24,2,0,1,0,2,0,58,1,1,0,,40,0,,,31,27,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,12010,0,0,0,1,,,,,,,1,0,B,0.000,0.000,0,,,
2017-frenchopen-2163,0:36:54,2,1,1,0,2,1,59,1,1,0,,0,0,,,32,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22022,0,0,0,2,,,,,,,2,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,0:37:26,2,1,1,0,3,0,60,2,2,0,,0,15,,,32,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,0,0,0,2,,,,,,,1,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,0:37:44,2,1,1,0,3,0,61,2,2,0,,0,30,,,32,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,0,0,0,2,,,,,,,1,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,0:38:34,2,1,1,0,3,0,62,1,2,0,,15,30,,,33,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,0,0,0,2,,,,,,,2,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,0:39:12,2,1,1,0,3,0,63,2,2,0,,15,40,,,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,0,0,0,2,,,,,,,2,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,0:39:48,2,1,2,0,3,2,64,2,2,0,,0,0,,,33,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22012,0,0,0,1,,,,,,,2,0,B,0.000,0.000,0,,,
2017-frenchopen-2163,0:41:32,2,1,2,0,4,0,65,1,1,0,,15,0,,,34,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,0,0,0,1,,,,,,,1,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,0:42:10,2,1,2,0,4,0,66,1,1,0,,30,0,,,35,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,0,0,0,1,,,,,,,2,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,0:42:28,2,1,2,0,4,0,67,1,1,0,,40,0,,,36,31,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,13000,0,0,0,1,,,,,,,1,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,0:42:47,2,1,2,0,4,0,68,2,1,0,,40,15,,,36,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22010,0,0,0,1,,,,,,,1,0,B,0.000,0.000,0,,,
2017-frenchopen-2163,0:43:21,2,1,2,0,4,0,69,2,1,0,,40,30,,,36,33,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,21010,0,0,0,1,,,,,,,2,0,F,0.000,0.000,0,,,
2017-frenchopen-2163,0:43:53,2,1,2,0,4,0,70,2,1,0,,40,40,,,36,34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,0,0,0,1,,,,,,,1,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,0:44:31,2,1,2,0,4,0,71,2,1,0,,40,AD,,,36,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,0,0,0,1,,,,,,,2,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,0:44:58,2,1,2,0,4,0,72,1,1,0,,40,40,,,37,35,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,,,,,,,,,,,21030,0,0,1,1,,,,,,,1,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,0:45:23,2,1,2,0,4,0,73,2,1,0,,40,AD,,,37,36,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,11020,0,0,0,1,,,,,,,1,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,0:45:46,2,1,2,0,4,0,74,1,1,0,,40,40,,,38,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,21030,0,0,1,1,,,,,,,1,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,0:46:03,2,1,2,0,4,0,75,1,1,0,,AD,40,,,39,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,0,0,0,1,,,,,,,1,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,0:46:38,2,1,2,0,4,0,76,2,1,0,,40,40,,,39,37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21010,0,0,0,1,,,,,,,2,0,F,0.000,0.000,0,,,
2017-frenchopen-2163,0:47:37,2,1,2,0,4,0,77,1,1,0,,AD,40,,,40,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,0,0,0,1,,,,,,,2,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,0:47:56,2,1,2,0,4,0,78,2,1,0,,40,40,,,40,38,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,15000,0,0,0,1,,,,,,,0,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,0:48:35,2,1,2,0,4,0,79,2,1,0,,40,AD,,,40,39,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,22010,0,0,0,1,,,,,,,2,0,B,0.000,0.000,0,,,
2017-frenchopen-2163,0:49:20,2,1,2,0,4,0,80,1,1,0,,40,40,,,41,39,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,,,,,,,,,,22020,0,0,1,1,,,,,,,2,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,0:49:53,2,1,2,0,4,0,81,2,1,0,,40,AD,,,41,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,0,0,0,1,,,,,,,1,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,0:50:24,2,1,3,0,4,2,82,2,1,0,,0,0,,,41,41,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,,,,,,,,,,,11021,0,0,1,2,,,,,,,1,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,0:51:20,2,1,3,0,5,0,83,1,2,0,,15,0,,,42,41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,0,0,0,2,,,,,,,2,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,0:51:56,2,1,3,0,5,0,84,2,2,0,,15,15,,,42,42,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,21510,0,0,0,2,,,,,,,1,0,F,0.000,0.000,0,,,
2017-frenchopen-2163,0:52:24,2,1,3,0,5,0,85,1,2,0,,30,15,,,43,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,0,0,0,2,,,,,,,1,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,0:52:51,2,1,3,0,5,0,86,2,2,0,,30,30,,,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,0,0,0,2,,,,,,,1,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,0:53:14,2,1,3,0,5,0,87,2,2,0,,30,40,,,43,44,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,23000,0,0,0,2,,,,,,,1,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,0:53:53,2,1,4,0,5,2,88,2,2,0,,0,0,,,43,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12032,0,0,0,1,,,,,,,2,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,0:55:42,2,1,4,0,6,0,89,2,1,0,,0,15,,,43,46,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21010,0,0,0,1,,,,,,,1,0,F,0.000,0.000,0,,,
2017-frenchopen-2163,0:56:08,2,1,4,0,6,0,90,1,1,0,,15,15,,,44,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,0,0,0,1,,,,,,,2,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,0:56:37,2,1,4,0,6,0,91,1,1,0,,30,15,,,45,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,0,0,0,1,,,,,,,1,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,0:57:02,2,1,4,0,6,0,92,2,1,0,,30,30,,,45,47,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,15000,0,0,0,1,,,,,,,0,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,0:57:20,2,1,4,0,6,0,93,1,1,0,,40,30,,,46,47,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,13000,0,0,0,1,,,,,,,1,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,0:57:37,2,2,4,0,6,1,94,1,1,0,,0,0,,,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21032,0,0,0,2,,,,,,,1,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,0:59:07,2,2,4,0,7,0,95,1,2,0,,15,0,,,48,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,0,0,0,2,,,,,,,2,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,0:59:25,2,2,4,0,7,0,96,2,2,0,,15,15,,,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,0,0,0,2,,,,,,,1,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,0:59:48,2,2,4,0,7,0,97,1,2,0,,30,15,,,49,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,0,0,0,2,,,,,,,1,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,1:00:08,2,2,4,0,7,0,98,2,2,0,,30,30,,,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,0,0,0,2,,,,,,,1,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,1:00:43,2,2,4,0,7,0,99,2,2,0,,30,40,,,49,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,0,0,0,2,,,,,,,2,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,1:01:23,2,2,5,0,7,2,100,2,2,0,,0,0,,,49,51,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,22012,0,0,0,1,,,,,,,2,0,B,0.000,0.000,0,,,
2017-frenchopen-2163,1:03:09,2,2,5,0,8,0,101,2,1,0,,0,15,,,49,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,0,0,0,1,,,,,,,1,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,1:03:36,2,2,5,0,8,0,102,2,1,0,,0,30,,,49,53,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,0,0,0,1,,,,,,,2,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,1:04:19,2,2,5,0,8,0,103,1,1,0,,15,30,,,50,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,0,0,0,1,,,,,,,2,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,1:04:57,2,2,5,0,8,0,104,1,1,0,,30,30,,,51,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,0,0,0,1,,,,,,,2,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,1:05:26,2,2,5,0,8,0,105,2,1,0,,30,40,,,51,54,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,15000,0,0,0,1,,,,,,,0,0,0,0.000,0.000,0,,,
2017-frenchopen-2163,1:05:52,2,2,6,2,8,2,106,2,1,0,,0,0,,,51,55,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,,,,,,,,,,,22013,0,0,1,2,,,,,,,2,0,B,0.000,0.000,0,,,
