match_id,"ElapsedTime","SetNo","P1GamesWon","P2GamesWon","SetWinner","GameNo","GameWinner","PointNumber","PointWinner","PointServer","Speed_KMH","Rally","P1Score","P2Score","P1Momentum","P2Momentum","P1PointsWon","P2PointsWon","P1Ace","P2Ace","P1Winner","P2Winner","P1DoubleFault","P2DoubleFault","P1UnfErr","P2UnfErr","P1NetPoint","P2NetPoint","P1NetPointWon","P2NetPointWon","P1BreakPoint","P2BreakPoint","P1BreakPointWon","P2BreakPointWon","P1FirstSrvIn","P2FirstSrvIn","P1FirstSrvWon","P2FirstSrvWon","P1SecondSrvIn","P2SecondSrvIn","P1SecondSrvWon","P2SecondSrvWon","P1ForcedError","P2ForcedError","History","Speed_MPH","P1BreakPointMissed","P2BreakPointMissed","ServeIndicator","Serve_Direction","Winner_FH","Winner_BH","P1TurningPoint","P2TurningPoint"
2011-frenchopen-2133,0:44:59,2,0,0,0,1,0,66,2,2,149,1,0,30,47,13,36,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,22010,92,0,0,2,1,0,1,0,0
2011-frenchopen-2133,0:45:19,2,0,0,0,1,0,67,2,2,145,3,0,40,45,14,36,31,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,11520,90,0,0,2,1,0,0,4,5
2011-frenchopen-2133,0:45:55,2,0,0,0,1,0,68,1,2,139,2,15,40,48,14,37,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12010,86,0,0,2,1,0,1,0,0
2011-frenchopen-2133,0:46:35,2,0,0,0,1,0,69,1,2,154,2,30,40,51,14,38,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11010,95,0,0,2,2,1,0,0,0
2011-frenchopen-2133,0:47:07,2,0,1,0,1,2,70,2,2,161,5,0,0,50,18,38,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,12032,100,0,0,1,1,0,0,5,4
2011-frenchopen-2133,0:48:38,2,0,1,0,2,0,71,2,1,143,6,0,15,50,21,38,33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22010,88,0,0,1,1,0,1,0,7
2011-frenchopen-2133,0:49:10,2,0,1,0,2,0,72,1,1,146,1,15,15,52,20,39,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,21030,90,0,0,1,3,0,0,0,0
2011-frenchopen-2133,0:49:32,2,0,1,0,2,0,73,1,1,0,0,30,15,54,19,40,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,22030,0,0,0,1,2,0,0,4,0
2011-frenchopen-2133,0:50:24,2,0,1,0,2,0,74,1,1,161,9,40,15,55,17,41,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,22020,100,0,0,1,1,0,0,5,4
2011-frenchopen-2133,0:51:08,2,1,1,0,2,1,75,1,1,125,1,0,0,60,17,42,33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,12012,77,0,0,2,3,0,1,8,0
2011-frenchopen-2133,0:52:02,2,1,1,0,3,0,76,1,2,160,4,15,0,61,15,43,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21020,99,0,0,2,2,0,0,0,0
2011-frenchopen-2133,0:52:29,2,1,1,0,3,0,77,1,2,159,2,30,0,62,13,44,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21020,98,0,0,2,1,0,0,0,4
2011-frenchopen-2133,0:52:57,2,1,1,0,3,0,78,2,2,163,1,30,15,61,15,44,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,12030,101,0,0,2,3,0,0,1,0
2011-frenchopen-2133,0:53:20,2,1,1,0,3,0,79,1,2,123,6,40,15,62,13,45,34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22020,76,0,0,2,1,0,0,0,0
2011-frenchopen-2133,0:54:33,2,1,1,0,3,0,80,2,2,162,1,40,30,61,15,45,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,11030,100,1,0,2,1,0,0,0,2
2011-frenchopen-2133,0:54:56,2,2,1,0,3,1,81,1,2,159,6,0,0,69,13,46,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,12012,98,0,0,1,1,0,1,8,0
2011-frenchopen-2133,0:56:54,2,2,1,0,4,0,82,1,1,154,1,15,0,70,11,47,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,21020,95,0,0,1,1,0,0,0,0
2011-frenchopen-2133,0:57:15,2,2,1,0,4,0,83,2,1,156,12,15,15,68,12,47,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12020,97,0,0,1,1,0,0,0,3
2011-frenchopen-2133,0:58:01,2,2,1,0,4,0,84,2,1,147,18,15,30,68,15,47,37,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22010,91,0,0,1,1,0,1,1,0
2011-frenchopen-2133,0:59:14,2,2,1,0,4,0,85,1,1,142,5,30,30,71,15,48,37,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11410,88,0,0,1,1,1,0,0,4
2011-frenchopen-2133,0:59:54,2,2,1,0,4,0,86,2,1,145,12,30,40,69,16,48,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11020,90,0,0,1,1,0,0,0,0
2011-frenchopen-2133,1:00:46,2,2,2,0,4,2,87,2,1,153,2,0,0,65,21,48,39,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,12022,95,0,0,2,1,0,0,3,6
2011-frenchopen-2133,1:01:22,2,2,2,0,5,0,88,1,2,158,2,15,0,66,19,49,39,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22020,98,0,0,2,1,0,0,5,0
2011-frenchopen-2133,1:01:48,2,2,2,0,5,0,89,2,2,159,1,15,15,64,20,49,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,11020,98,0,0,2,1,0,0,0,0
2011-frenchopen-2133,1:02:11,2,2,2,0,5,0,90,1,2,0,0,30,15,65,18,50,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21020,0,0,0,2,2,0,0,0,3
2011-frenchopen-2133,1:02:47,2,2,2,0,5,0,91,2,2,158,7,30,30,63,19,50,41,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,11020,98,0,0,2,1,0,0,3,0
2011-frenchopen-2133,1:03:26,2,2,2,0,5,0,92,1,2,0,0,40,30,65,18,51,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,21030,0,0,0,2,2,0,0,0,0
2011-frenchopen-2133,1:04:16,2,2,2,0,5,0,93,2,2,163,1,40,40,64,20,51,42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,11030,101,1,0,2,2,0,0,0,2
2011-frenchopen-2133,1:04:39,2,2,2,0,5,0,94,1,2,157,4,AD,40,65,18,52,42,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22420,97,0,0,2,1,0,0,2,0
2011-frenchopen-2133,1:05:13,2,3,2,0,5,1,95,1,2,158,1,0,0,71,14,53,42,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,21422,98,0,0,1,1,0,0,6,4
2011-frenchopen-2133,1:07:02,2,3,2,0,6,0,96,2,1,147,2,0,15,71,17,53,43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22010,91,0,0,1,2,0,1,7,0
2011-frenchopen-2133,1:07:27,2,3,2,0,6,0,97,1,1,154,3,15,15,74,17,54,43,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11510,95,0,0,1,3,1,0,9,0
2011-frenchopen-2133,1:07:56,2,3,2,0,6,0,98,2,1,141,2,15,30,72,18,54,44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12020,87,0,0,1,1,0,0,0,4
2011-frenchopen-2133,1:08:22,2,3,2,0,6,0,99,1,1,144,19,30,30,75,18,55,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11010,89,0,0,1,1,1,0,0,0
2011-frenchopen-2133,1:09:33,2,3,2,0,6,0,100,1,1,149,7,40,30,78,18,56,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11510,92,0,0,1,1,1,0,4,0
2011-frenchopen-2133,1:10:26,2,4,2,0,6,1,101,1,1,159,5,0,0,81,16,57,44,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,21022,98,0,0,2,1,0,0,9,2
2011-frenchopen-2133,1:11:03,2,4,2,0,7,0,102,1,2,133,2,15,0,82,14,58,44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22020,82,0,0,2,2,0,0,0,4
2011-frenchopen-2133,1:11:35,2,4,2,0,7,0,103,1,2,0,0,30,0,83,12,59,44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22020,0,0,0,2,2,0,0,0,6
2011-frenchopen-2133,1:12:21,2,4,2,0,7,0,104,1,2,155,2,40,0,86,12,60,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12010,96,0,0,2,1,0,1,5,0
2011-frenchopen-2133,1:12:42,2,4,2,0,7,0,105,2,2,155,3,40,15,84,13,60,45,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,11020,96,1,0,2,3,0,0,0,0
2011-frenchopen-2133,1:13:28,2,5,2,0,7,1,106,1,2,157,6,0,0,91,11,61,45,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,12012,97,0,0,1,1,0,1,8,1
2011-frenchopen-2133,1:15:25,2,5,2,0,8,0,107,1,1,145,9,15,0,93,10,62,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,21030,90,0,0,1,1,0,0,0,2
2011-frenchopen-2133,1:16:01,2,5,2,0,8,0,108,2,1,161,4,15,15,91,11,62,46,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12020,100,0,0,1,3,0,0,0,0
2011-frenchopen-2133,1:16:33,2,5,2,0,8,0,109,2,1,0,1,15,30,89,12,62,47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12020,0,0,0,1,2,0,0,2,0
2011-frenchopen-2133,1:17:09,2,5,2,0,8,0,110,1,1,165,11,30,30,90,10,63,47,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,21020,102,0,0,1,2,0,0,3,0
2011-frenchopen-2133,1:17:53,2,5,2,0,8,0,111,2,1,158,12,30,40,88,11,63,48,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12020,98,0,0,1,3,0,0,0,0
2011-frenchopen-2133,1:18:39,2,5,3,0,8,2,112,2,1,155,4,0,0,84,16,63,49,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,11522,96,0,0,2,1,0,0,5,4
2011-frenchopen-2133,1:19:23,2,5,3,0,9,0,113,2,2,155,3,0,15,82,17,63,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,11020,96,0,0,2,1,0,0,8,7
2011-frenchopen-2133,1:19:46,2,5,3,0,9,0,114,2,2,156,11,0,30,80,18,63,51,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,12020,97,0,0,2,3,0,0,0,0
2011-frenchopen-2133,1:20:21,2,5,3,0,9,0,115,2,2,142,3,0,40,78,19,63,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,12020,88,0,0,2,3,0,0,0,0
2011-frenchopen-2133,1:20:59,2,5,4,0,9,2,116,2,2,157,1,0,0,77,23,63,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,11032,97,0,0,1,3,0,0,5,6
2011-frenchopen-2133,1:22:37,2,5,4,0,10,0,117,1,1,148,9,15,0,78,21,64,53,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,22020,92,0,0,1,2,0,0,0,0
2011-frenchopen-2133,1:23:13,2,5,4,0,10,0,118,2,1,0,1,15,15,74,22,64,54,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0,0,1,0,0,0,0,0
2011-frenchopen-2133,1:23:58,2,5,4,0,10,0,119,2,1,146,10,15,30,72,23,64,55,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12020,90,0,0,1,1,0,0,5,0
2011-frenchopen-2133,1:24:38,2,5,4,0,10,0,120,2,1,159,2,15,40,70,24,64,56,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12020,98,0,0,1,1,0,0,8,3
2011-frenchopen-2133,1:25:06,2,5,5,0,10,2,121,2,1,140,8,0,0,67,30,64,57,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,12032,87,0,0,2,1,0,0,0,8
2011-frenchopen-2133,1:26:06,2,5,5,0,11,0,122,1,2,157,4,15,0,69,29,65,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,21030,97,0,0,2,2,0,0,0,0
2011-frenchopen-2133,1:26:35,2,5,5,0,11,0,123,1,2,161,2,30,0,70,27,66,57,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22020,100,0,0,2,1,0,0,0,0
2011-frenchopen-2133,1:27:08,2,5,5,0,11,0,124,2,2,152,3,30,15,69,29,66,58,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,12030,94,0,0,2,1,0,0,2,1
2011-frenchopen-2133,1:27:46,2,5,5,0,11,0,125,2,2,162,1,30,30,68,31,66,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,11030,100,0,0,2,2,0,0,0,2
2011-frenchopen-2133,1:28:09,2,5,5,0,11,0,126,1,2,159,4,40,30,71,31,67,59,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11410,98,0,0,2,2,1,0,0,4
2011-frenchopen-2133,1:28:51,2,5,5,0,11,0,127,2,2,129,11,40,40,71,34,67,60,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,22010,80,1,0,2,2,0,1,2,5
2011-frenchopen-2133,1:30:00,2,5,5,0,11,0,128,1,2,159,2,AD,40,72,32,68,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21020,98,0,0,2,1,0,0,4,0
2011-frenchopen-2133,1:30:29,2,5,5,0,11,0,129,2,2,129,5,40,40,70,33,68,61,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,11020,80,1,0,2,2,0,0,0,0
2011-frenchopen-2133,1:31:19,2,5,5,0,11,0,130,2,2,156,3,40,AD,68,34,68,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,12020,97,0,0,2,2,0,0,0,0
2011-frenchopen-2133,1:31:45,2,5,5,0,11,0,131,1,2,164,2,40,40,71,34,69,62,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11010,101,0,0,2,3,1,0,1,2
2011-frenchopen-2133,1:32:24,2,5,5,0,11,0,132,2,2,167,3,40,AD,69,35,69,63,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,11020,103,0,0,2,3,0,0,0,0
2011-frenchopen-2133,1:32:52,2,5,6,0,11,2,133,2,2,133,1,0,0,67,38,69,64,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,12022,82,0,0,1,1,0,0,0,4
2011-frenchopen-2133,1:33:52,2,5,6,0,12,0,134,1,1,138,11,15,0,68,36,70,64,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,22020,85,0,0,1,2,0,0,3,0
2011-frenchopen-2133,1:35:34,2,5,6,0,12,0,135,2,1,0,0,15,15,64,37,70,65,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0,0,1,0,0,0,5,0
2011-frenchopen-2133,1:36:05,2,5,6,0,12,0,136,1,1,137,9,30,15,65,35,71,65,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,22420,85,0,0,1,2,0,0,0,3
2011-frenchopen-2133,1:36:45,2,5,6,0,12,0,137,2,1,143,2,30,30,63,36,71,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12020,88,0,0,1,2,0,0,0,0
2011-frenchopen-2133,1:37:09,2,5,6,0,12,0,138,1,1,0,1,40,30,64,34,72,66,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,21020,0,0,0,1,2,0,0,0,0
2011-frenchopen-2133,1:37:37,2,6,6,0,12,1,139,1,1,156,3,0,0,69,34,73,66,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11012,97,0,0,2,3,1,0,4,1
2011-frenchopen-2133,1:38:19,2,6,6,0,13,0,140,2,2,151,5,0,1,67,35,73,67,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,11020,93,0,0,1,2,0,0,0,0
2011-frenchopen-2133,1:38:55,2,6,6,0,13,0,141,2,1,123,2,0,2,65,36,73,68,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12020,76,0,0,1,1,0,0,0,2
2011-frenchopen-2133,1:39:30,2,6,6,0,13,0,142,2,1,148,10,0,3,63,37,73,69,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11020,92,0,0,2,3,0,0,6,3
2011-frenchopen-2133,1:40:19,2,6,6,0,13,0,143,1,2,150,2,1,3,64,35,74,69,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22420,93,0,0,2,1,0,0,0,0
2011-frenchopen-2133,1:40:47,2,6,6,0,13,0,144,1,2,137,4,2,3,65,33,75,69,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21020,85,0,0,1,2,0,0,0,0
2011-frenchopen-2133,1:41:35,2,6,6,0,13,0,145,1,1,145,5,3,3,66,31,76,69,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,21020,90,0,0,1,2,0,0,3,6
2011-frenchopen-2133,1:42:30,2,6,6,0,13,0,146,2,1,136,6,3,4,64,32,76,70,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12020,84,0,0,2,2,0,0,0,0
2011-frenchopen-2133,1:43:05,2,6,6,0,13,0,147,1,2,127,8,4,4,65,30,77,70,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21020,78,0,0,2,3,0,0,0,0
2011-frenchopen-2133,1:44:00,2,6,6,0,13,0,148,1,2,154,14,5,4,66,28,78,70,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22020,95,0,0,1,3,0,0,0,3
2011-frenchopen-2133,1:45:00,2,6,6,0,13,0,149,1,1,127,1,6,4,67,26,79,70,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,22020,78,0,0,1,1,0,0,3,6
2011-frenchopen-2133,1:45:35,2,6,6,0,13,0,150,2,1,147,6,6,5,65,27,79,71,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11020,91,0,0,2,1,0,0,0,0
2011-frenchopen-2133,1:46:20,2,6,6,0,13,0,151,2,2,126,3,6,6,64,29,79,72,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,12430,78,0,0,2,1,0,0,0,0
2011-frenchopen-2133,1:47:33,2,6,6,0,13,0,152,2,2,154,3,6,7,62,30,79,73,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,12020,95,0,0,1,1,0,0,5,4
2011-frenchopen-2133,1:47:58,2,6,7,2,13,2,153,2,1,131,4,0,0,57,36,79,74,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12023,81,0,0,2,1,0,0,8,9
2011-frenchopen-2133,1:48:58,3,0,0,0,1,0,154,1,1,149,11,15,0,59,35,80,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,22030,92,0,0,1,2,0,0,0,0
2011-frenchopen-2133,1:49:58,3,0,0,0,1,0,155,1,1,148,1,30,0,61,34,81,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,22030,92,0,0,1,1,0,0,0,0
2011-frenchopen-2133,1:51:27,3,0,0,0,1,0,156,1,1,116,1,40,0,62,32,82,74,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,21020,72,0,0,1,2,0,0,5,4
2011-frenchopen-2133,1:52:01,3,1,0,0,1,1,157,1,1,155,3,0,0,66,31,83,74,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,22032,96,0,0,2,3,0,0,7,0
2011-frenchopen-2133,1:52:59,3,1,0,0,2,0,158,2,2,136,3,0,15,64,32,83,75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,12020,84,0,0,2,3,0,0,0,0
2011-frenchopen-2133,1:53:35,3,1,0,0,2,0,159,1,2,126,2,15,15,65,30,84,75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22020,78,0,0,2,1,0,0,0,2
2011-frenchopen-2133,1:54:10,3,1,0,0,2,0,160,1,2,153,4,30,15,68,30,85,75,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11010,95,0,0,2,1,1,0,2,0
2011-frenchopen-2133,1:54:44,3,1,0,0,2,0,161,2,2,152,5,30,30,67,32,85,76,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,11030,94,0,0,2,1,0,0,3,0
2011-frenchopen-2133,1:55:20,3,1,0,0,2,0,162,1,2,161,2,40,30,68,30,86,76,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22020,100,0,0,2,2,0,0,0,0
2011-frenchopen-2133,1:55:45,3,2,0,0,2,1,163,1,2,163,8,0,0,73,26,87,76,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,22022,101,0,0,1,3,0,0,5,4
2011-frenchopen-2133,1:56:47,3,2,0,0,3,0,164,1,1,156,3,15,0,75,25,88,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,22030,97,0,0,1,2,0,0,8,7
2011-frenchopen-2133,1:57:10,3,2,0,0,3,0,165,1,1,150,1,30,0,77,24,89,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,21030,93,0,0,1,2,0,0,9,0
2011-frenchopen-2133,1:57:44,3,2,0,0,3,0,166,1,1,0,3,40,0,79,23,90,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,22030,0,0,0,1,1,0,0,0,0
2011-frenchopen-2133,1:57:57,3,3,0,0,3,1,167,1,1,152,1,0,0,83,22,91,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,21032,94,0,0,2,3,0,0,0,3
2011-frenchopen-2133,1:59:38,3,3,0,0,4,0,168,1,2,154,2,15,0,84,20,92,76,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21020,95,0,0,2,1,0,0,7,4
2011-frenchopen-2133,2:00:03,3,3,0,0,4,0,169,2,2,148,1,15,15,82,21,92,77,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,12020,92,0,0,2,1,0,0,0,0
2011-frenchopen-2133,2:00:21,3,3,0,0,4,0,170,2,2,157,1,15,30,81,23,92,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,12030,97,0,0,2,2,0,0,0,0
2011-frenchopen-2133,2:00:45,3,3,0,0,4,0,171,2,2,160,1,15,40,80,25,92,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,12030,99,0,0,2,1,0,0,4,5
2011-frenchopen-2133,2:01:02,3,3,0,0,4,0,172,1,2,159,4,30,40,81,23,93,79,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22020,98,0,0,2,3,0,0,0,0
2011-frenchopen-2133,2:01:32,3,3,0,0,4,0,173,1,2,165,8,40,40,82,21,94,79,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22020,102,0,0,2,1,0,0,0,0
